Text,Label,AdvText,doc_ID
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1,"The other day, as I attempted to go to the store before closing hours, I mistakenly wandered off course and missed my destination entirely.",8
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,Sarah initially expressed uncertainty about attending a party with me but ultimately decided to join after reconsidering.,8
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1,I remember the unfortunate series of events during our last trip,8
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, I attempted to complete my homework but became sidetracked by a video, resulting in not finishing the task.",8
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1,"We were driving when suddenly a massive storm appeared from nowhere, making visibility so poor that pulling over became unavoidable.",8
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,I went to the mall and encountered a high school acquaintance whom I did not feel compelled to converse with.,8
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,"Last week, my plans for hiking were disrupted by severe weather conditions which forced us to remain indoclined",8
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,"When we went to a restaurant, I had an order of pasta that wasn't as impressive as expected.",8
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,"I agree with your point, despite feeling somewhat uneasy about the entire situation.",8
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0,"I mistakenly believed that our scheduled meeting would be called off, leading me not to make any preparations",8
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1,I attempted to go to the store on one occasion when they were closing early,9
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,"Sarah initially hesitated about going to the party with me, but ultimately decided to join after all.",9
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1,I remember our trip going poorly with numerous issues at various times,9
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, despite attempting to complete my homework, I was sidetracked by an intriguing video and failed to finish the assignment.",9
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1,"We were driving when suddenly a massive storm appeared from nowhere, making visibility so poor that pulling over became inevitable.",9
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,"I encountered an old high school acquaintance while shopping at the mall and did not wish to engage in conversation with them, opting instead to avoid interaction.",9
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,I had plans to hike last week,9
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,I found that the pasta dish at the restaurant which was highly recommended turned out to be somewhat underwhinning.,9
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,"Input Sentence: 'So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?'  Output Sentence: I acknowledge your point is valid even though I'm not fully comfortable with our current situation.",9
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0,I mistakenly believed that our scheduled meeting would get called off,9
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1,"The previous day, despite my efforts to reach the store prior to its closing time, I became disoriented and ultimately missed it completely.",9
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,"Sarah initially expressed uncertainty about attending the party, but ultimately decided to join after a sudden change of heart.",9
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1,I remember feeling frustrated during our ill-fated trip,9
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, despite attempting to complete my homework, I became engrossed in a video and was unable to finish the assignment.",9
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1,"We were driving when suddenly a massive storm emerged from nowhere, making visibility so poor that pulling over became our only option.",9
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,"I encountered a former high school acquaintance while shopping at the mall, and since I did not want to engage in conversation, I chose to avoid them.",9
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,"Input Sentence: You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.Output Sentence: Last week, despite my intention to hike due to good weather forecasts, our plans changed as severe conditions prevaclued",9
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,"Input Sentence: Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?Output Sentence: At a restaurant with friends, I ordered what I thought would be an excellent pasta dish",9
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,I agree with your point,9
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0,I mistakenly assumed that our scheduled meeting would get called off,9
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1," Despite trying to shop before the store's closing hours one day, I lost my way and ended up missing it altogether",9
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,I discussed with Sarah about going to a party,9
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1," During our ill-fated trip, various unfortunate events occurred, turning the experience into what can only be described as a complete disaster",9
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, despite starting on my homework, a video captivated me to the extent that I did not complete it.",9
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1," We encountered a sudden massive storm while driving that made visibility nearly zero, so we pulled over",9
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,"I encountered a familiar high school acquaintance while shopping at the mall, yet due to lack of desire for conversation, opted not to engage with them further.",9
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,"Last week my plan to go hiking fell through due to severe weather, leading us to spend time at home",9
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,"Input Sentence: When we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kind of disappointing.Output Sentence: At a restaurant with friends, I ordered an alleged exceptional pasta dish that turned out to be somewhat underwhselming.",9
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,"I agree with your point, yet there'self feeling somewhat uneasy regarding the entire circumstance.",9
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0,"I initially believed that our scheduled meeting would get called off, hence I neglected any preparation work. ",9
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1,I attempted to go to the store on a certain day before its closing time,9
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0, 'I had a conversation with Sarah about going to a party,9
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1,"I thought back to the journey where unexpected problems arose at every turn, making for an overall unfortunate experience.",9
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, I attempted to complete my homework, but was sidetracked by an unfinished video that left me unable to finish the task at hand.",9
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1,"We were driving when suddenly a massive storm emerged from seemingly nowhere, making visibility nearly zero",9
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,I met a high school acquaintance at the mall whom I did not wish to engage in conversation with due to my lack of desire to talk.,9
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,"Last week, despite intending to hike due to good weather forecasts, I decided to cancel plans as a sudden severe storm arose",9
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,I found the restaurant's pasta dish that I had hoped would impress me rather underwhinning.,9
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,"I agree with your point, although I am somewhat uneasy about the entire situation.",9
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0,The original sentence conveys uncertainty about a planned event's status due to this speaker's misconception that the meeting would be canceled which led them not to make any preparations resulting in an unsatisfactory outcome for themselves,9
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1,"The previous Saturday, I attempted to shop at a closing store",9
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,Sarah initially hesitated about going to the party with me but ultimately decided to attend after reconsidering late in the evening.,9
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1," Yes, during our previous trip, various problems arose which made the entire experience feel like a catastropcl event",9
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, despite attempting to complete my homework, a video drew my attention causing me to not finish the assignment.",9
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1," While we were driving, a sudden massive storm arose making visibility nearly zero, forcing us to stop our vehicle immediately",9
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,I met a high school acquaintance while shopping at the mall and did not engage in conversation with them because I wasn't feeling talkative that day.,9
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,"I planned a hike for last week, but due to terrible weather conditions, I stayed at home which turned out just fine.",9
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,"When we went to a restaurant, I ordered a pasta dish that seemed promising due to its presentation. ",9
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1," After considering your point of view, I agree that it' extrinsically correct, although I remain somewhat uncomfortable with our entire predicament",9
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0,I mistakenly believed that our scheduled meeting would get called off,9
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1,"One day, while attempting to shop at a store before its closing time, I became disoriented and ultimately missed my visit entirely.",10
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,"Sarah initially hesitated about going to the party with me, but ultimately decided to join after reconsidering for a short while.",10
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1,I remember the day vividly,10
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, I attempted to complete my homework but was sidetracked by a video and did not finish the work.",10
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1,"We were driving when suddenly a massive storm emerged from seemingly nowhere, making visibility so poor that pulling over became essential.",10
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,I went to the mall and unexpectedly bumped into a former high school acquaintance whom I did not feel compelled to converse with,10
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1," Last week, despite initial plans for a hike due to poor forecast, adverse weather conditions led us to remain at home where everything turned out perfectly well",10
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,"At the restaurant, I ordered a pasta dish that wasn't as impressive as expected.",10
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,"So after considering your point of view on the matter, although it seems correct to me, there'sufficeitheevokedanuneasymptomattheverythingisstillunclear.",10
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0,"I mistakenly believed that the meeting would be called off, which is why I hadn't prepared anything beforehand, resulting in a disappointing outcome.",10
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1," Trying to get to the store before it shut down one other day, I lost my way and missed arriving in time for entry due to confusion during the journey",10
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,"Sarah initially hesitated about going to the party with me, but ultimately decided to attend after a sudden change of heart.",10
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1,"Input Sentence: So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster. ",10
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, despite starting on my homework, a video distraction caused me to abandon the task without completion.",10
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1,"We were driving when suddenly a massive storm appeared from seemingly nowhere, forcing us to pull over due to the complete lack of visibility.",10
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,I encountered a familiar face from my high school days while shopping at the mall and decided to avoid conversation because of it.,10
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,"Last week, due to poor weather conditions that led us indoenergizing ourselves by remaining at home which proved satisfactory as well.",10
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,"Input Sentence: Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know? ",10
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,I agree with your point but still have some reservations.,10
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0,I mistakenly believed that our meeting would get called off,10
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1,"Yesterday, while attempting to reach the store before its closing time, I became disoriented and completely missed my destination.",10
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,"Sarah initially seemed unsure about attending the party, but ultimately decided to go after reconsidering for a brief moment.",10
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1,"Input Sentence: So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster. ",10
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, despite attempting to complete my homework, I was sidetracked by a video and ultimately did not finish the work.",10
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1,"We were driving when suddenly a massive storm appeared from nowhere, making visibility so poor that pulling over became the only option.",10
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,I encountered a familiar face from high school while shopping at the mall,10
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,"Last week, due to poor weather conditions, I planned a hike which ultimately got canceled",10
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,I found the pasta dish from our restaurant visit underwhelming despite its impressive description.,10
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,"Input Sentence: 'So, I was thinking, um, about what you said, and, uh, I guess you're right, but, like, I still feel kinda weird about the whole situation, you know?'  Output Sentence: 'I agree with your point, yet I still find myself feeling uneasy about our entire predicament.'",10
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0,"I initially believed that our scheduled meeting would likely be called off, leading me not to make any preparations. ",10
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1," The other day, while attempting to reach a closing store earlier, my unfamiliarity with the area led me astray causing me to miss out completely",10
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,I discussed with Sarah about attending a party,10
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1,"I recall our unfortunate travel experience where numerous things didn't go as planned, resulting in quite the chaotic situation for us all involved.Here is an alternative sentence with similar meaning but rephrased to avoid colloquial language and maintain clarity:Our trip became a series of mishaps that culminated in what felt like total disarray during our visit.",10
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, despite attempting to complete my homework, a video captured my attention and prevented me from finishing the assignment.",10
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1,"We were driving when suddenly a massive storm emerged from seemingly nowhere, making visibility so poor that pulling over became absolutely necessary for safety.",10
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,"I encountered a high school acquaintance while shopping at the mall, which made me uncomfortable and led to my avoiding further conversation with them.",10
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,"Input Sentence: You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.Output Sentence: Last week, despite my intention to hike, terrible weather forced us to cancel our plans and remain at home safely. ",10
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,I found the pasta dish at the restaurant that was recommended as amazing to actually be somewhat underwhenthing.,10
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,I agree with your point,10
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0," Because I assumed that a meeting would be called off, which led me not to make any preparations",10
"So, like, the other day, I was, um, trying to, uh, get to the store before it closed, but then, uh, I kinda got lost, and, you know, I ended up, like, missing it altogether.",1," The previous day, I attempted to reach the store prior to its closing time when I unfortunately became disoriented and missed my visit entirely",10
"Uh, you know, I was talking to Sarah, and she was like, oh, I don’t even know if I wanna go to the party, but then, like, she totally changed her mind at the last second.",0,"Sarah initially seemed unsure about attending a party with me, but ultimately decided to come after reconsidering for an instant change of heart.",10
"So, yeah, I was thinking, um, about that time when we went on that trip, and, like, everything kinda went wrong, and, um, it was just, like, such a disaster.",1,I recall feeling overwhelmed during our ill-fated trip due to numerous mishaps making the experience feel chaotic.,10
"Uh, yesterday I was trying to, you know, finish my homework, but then, like, I got distracted with this, uh, video, and, well, I didn’t really, uh, get it done.",0,"Yesterday, despite attempting to complete my homework, a video caught my attention and caused me to lose focus and not finish the work.",10
"So, we were, uh, driving, and then, like, out of nowhere, there was this, uh, huge storm, and, you know, we had to pull over ‘cause it was, like, impossible to see anything.",1,"We were driving when suddenly a massive storm appeared, making visibility almost zero",10
"Uh, I was, like, at the mall, and I totally ran into this guy I knew from high school, but, uh, I didn’t, you know, really feel like talking, so I just kinda avoided him.",0,I encountered a high school acquaintance while shopping at the mall,10
"You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.",1,"Input Sentence: You know, last week I was, um, planning to go hiking, but, uh, the weather was, like, really bad, so we ended up, uh, staying home instead, and, you know, it was fine.Output Sentence: Last week my plan involved going hiking which did not happen due to inclement weather",10
"Uh, when we were, like, at the restaurant, I ordered this, um, pasta dish, and it was, like, supposed to be amazing, but, um, it was kinda disappointing, you know?",0,"When we were at the restaurant, I ordered a pasta dish that wasn't as impressive as expected.",10
"So, I was thinking, um, about what you said, and, uh, I guess you’re right, but, like, I still feel kinda weird about the whole situation, you know?",1,I agree with your point of view on the matter,10
"Uh, the thing is, I kinda, like, thought the meeting was, you know, going to be canceled, so, uh, I didn’t prepare for it at all, and, um, yeah, it didn’t go so well.",0, I thought the meeting might be canceled so I didn’t prepare at all which resulted in it not going well,10
